id,carat,cut,color,clarity,depth,table,x,y,z,price
9210,0.61,Ideal,G,VS2,61.7,56.0,5.44,5.48,3.37,1794
1598,0.78,Ideal,G,VS2,61.6,57.0,5.87,5.91,3.62,3138
7459,0.31,Very Good,G,VS2,62.9,60.0,4.3,4.31,2.71,544
300,0.5,Premium,G,VS1,61.3,60.0,5.11,5.07,3.12,1746
8564,1.5,Ideal,I,VS2,62.0,56.0,7.27,7.15,4.48,9633
9837,0.37,Premium,E,SI1,60.2,59.0,4.7,4.68,2.83,707
6423,0.5,Very Good,H,VVS2,63.5,58.0,5.04,5.1,3.21,1436
4112,1.06,Ideal,F,VS2,61.9,57.0,6.52,6.55,4.04,7768
9974,0.41,Ideal,F,SI2,60.9,57.0,4.78,4.82,2.92,876
4747,0.31,Premium,F,IF,62.5,58.0,4.37,4.33,2.72,979
6760,2.0,Premium,E,SI2,61.7,58.0,8.11,8.07,4.97,15172
2858,0.33,Ideal,D,VS2,61.6,55.0,4.46,4.44,2.74,848
3597,0.3,Very Good,H,VVS1,63.7,58.0,4.26,4.22,2.7,965
10013,0.77,Premium,H,SI1,61.6,58.0,5.91,5.84,3.62,2226
3142,0.54,Ideal,D,VS2,62.0,57.0,5.23,5.19,3.23,1941
1359,1.02,Very Good,H,SI1,64.1,56.0,6.35,6.38,4.08,4404
4705,0.26,Ideal,G,VVS2,61.6,56.0,4.15,4.18,2.55,525
1935,1.04,Premium,G,VS2,62.6,59.0,6.5,6.43,4.05,6377
3205,0.32,Ideal,G,VS1,62.2,54.0,4.42,4.38,2.74,900
5914,0.9,Premium,F,SI1,61.8,59.0,6.18,6.16,3.81,4059
486,0.71,Premium,G,SI1,60.9,59.0,5.75,5.82,3.52,2496
9233,0.3,Ideal,G,IF,62.0,54.0,4.34,4.36,2.7,735
4514,0.7,Ideal,E,VS2,61.9,57.0,5.68,5.72,3.52,2811
9256,0.75,Fair,H,VS2,64.7,56.0,5.66,5.64,3.66,2415
4065,1.01,Premium,G,SI2,59.5,59.0,6.51,6.57,3.91,4488
5050,0.41,Good,G,VS2,63.2,57.0,4.69,4.7,2.97,827
8069,1.43,Ideal,D,SI2,61.2,54.0,7.34,7.28,4.48,7631
3337,0.38,Premium,F,VS1,60.1,60.0,4.71,4.68,2.83,984
7642,1.01,Good,F,SI1,63.7,58.0,6.36,6.33,4.04,4619
1152,1.17,Good,F,VS2,63.7,55.0,6.73,6.69,4.28,6798
5899,0.51,Ideal,D,VS1,61.9,57.0,5.16,5.18,3.2,1769
9918,0.26,Premium,H,VVS1,61.7,59.0,4.09,4.13,2.53,504
4001,0.79,Ideal,I,VS2,61.8,54.0,5.95,5.97,3.67,2584
8156,0.38,Premium,D,VVS2,61.4,58.0,4.65,4.72,2.87,1017
7070,0.54,Ideal,G,SI2,61.4,57.0,5.27,5.25,3.23,1265
3438,1.2,Ideal,I,VS2,62.4,54.0,6.78,6.83,4.25,6530
6436,1.12,Ideal,D,SI2,62.0,56.0,6.68,6.64,4.13,5042
9879,0.54,Ideal,D,VS2,60.8,56.0,5.28,5.31,3.21,1822
8423,1.02,Very Good,D,VS2,62.8,58.0,6.38,6.4,4.01,6134
5529,1.14,Ideal,G,VS1,60.4,60.0,6.79,6.75,4.1,8339
6126,1.0,Very Good,G,VS1,62.8,55.0,6.36,6.39,4.0,6013
4412,0.91,Premium,J,VS1,62.3,59.0,6.16,6.22,3.85,4530
665,0.58,Ideal,F,VS1,61.1,56.0,5.39,5.42,3.3,1800
3608,1.05,Premium,G,VVS1,62.0,58.0,6.56,6.51,4.05,8201
5632,0.97,Ideal,F,SI2,62.9,56.0,6.36,6.32,3.98,3903
7563,0.7,Very Good,F,VVS2,60.1,58.0,5.77,5.81,3.48,3198
642,0.31,Ideal,H,VVS2,62.5,57.0,4.27,4.29,2.68,625
9414,1.14,Ideal,G,SI1,62.1,57.0,6.64,6.7,4.15,6156
176,0.56,Premium,J,VS2,61.8,60.0,5.35,5.28,3.28,1280
9326,0.31,Ideal,E,SI1,62.1,56.0,4.33,4.37,2.7,597
10091,0.53,Ideal,H,VVS1,62.3,54.0,5.18,5.22,3.25,1827
3698,0.79,Ideal,I,VS1,62.0,55.0,5.92,5.94,3.66,3146
786,0.77,Very Good,H,SI2,61.9,58.0,5.83,5.89,3.62,2280
6646,0.51,Good,E,SI1,63.3,58.0,5.07,5.05,3.21,1253
9822,0.71,Ideal,E,SI2,61.1,55.0,5.74,5.78,3.52,2558
7131,1.0,Very Good,D,SI2,63.1,56.0,6.35,6.33,4.0,4260
3202,0.53,Ideal,E,VS1,62.5,57.0,5.15,5.18,3.23,1744
6149,1.03,Ideal,H,VS2,62.3,57.0,6.41,6.46,4.01,5397
5597,0.5,Ideal,G,VVS2,61.5,57.0,5.04,5.07,3.11,1735
8763,0.4,Good,H,SI2,63.3,54.0,4.74,4.77,3.0,591
91,1.48,Very Good,I,SI2,62.3,62.0,7.17,7.23,4.49,7270
9514,0.28,Very Good,G,VVS1,62.1,55.0,4.18,4.21,2.6,607
9945,0.3,Ideal,H,VVS1,61.0,57.0,4.32,4.34,2.64,665
9680,0.54,Ideal,G,VS1,61.9,55.0,5.21,5.25,3.23,1793
3666,0.91,Premium,J,VS2,62.4,59.0,6.14,6.09,3.81,2905
1971,0.43,Premium,F,VVS2,60.6,58.0,4.88,4.84,2.95,1263
2905,0.9,Premium,H,SI2,62.0,59.0,6.25,6.18,3.85,3146
530,0.3,Very Good,F,VS2,62.9,59.0,4.25,4.28,2.68,605
8657,0.42,Ideal,G,VS2,61.2,57.0,4.82,4.86,2.95,783
996,1.0,Ideal,D,SI1,61.9,55.0,6.39,6.41,3.96,6040
9035,0.31,Good,E,VVS1,63.2,58.0,4.29,4.31,2.71,766
9253,2.11,Premium,H,SI1,60.1,58.0,8.35,8.28,5.0,13329
9333,0.71,Very Good,G,SI1,63.1,58.0,5.7,5.72,3.6,2487
6501,0.31,Ideal,G,IF,61.9,55.0,4.38,4.41,2.72,901
2312,0.26,Premium,F,VVS1,60.4,59.0,4.12,4.17,2.51,684
2154,0.52,Ideal,G,VS1,61.2,57.0,5.17,5.2,3.16,1689
4411,1.2,Very Good,H,SI1,59.5,61.0,6.9,6.97,4.14,6467
9444,1.32,Very Good,J,SI2,61.8,58.0,7.04,7.08,4.35,5209
1427,0.7,Ideal,G,VS2,61.3,57.0,5.71,5.75,3.51,2825
9427,0.61,Ideal,G,VVS2,62.3,57.0,5.4,5.44,3.37,1985
5165,1.21,Premium,H,VS2,62.9,56.0,6.78,6.74,4.26,6888
6273,1.0,Very Good,G,VS2,60.9,55.0,6.35,6.32,3.86,5305
4098,0.35,Premium,G,VS1,62.6,55.0,4.53,4.49,2.81,906
5662,0.38,Ideal,I,IF,62.0,54.0,4.65,4.67,2.89,871
3085,0.4,Ideal,E,VVS2,61.5,57.0,4.75,4.73,2.91,1112
6131,0.7,Premium,D,SI2,59.1,57.0,5.74,5.7,3.41,2367
6483,0.4,Ideal,G,IF,61.4,56.0,4.75,4.77,2.92,1004
3884,0.5,Ideal,G,VS2,60.2,59.0,5.15,5.12,3.09,1389
4315,0.3,Premium,I,SI1,61.0,60.0,4.33,4.37,2.65,434
10167,0.81,Premium,H,VS2,61.9,58.0,5.99,5.94,3.68,2994
495,0.4,Ideal,D,VVS1,61.9,57.0,4.71,4.75,2.92,1130
8170,1.02,Premium,G,SI1,62.9,59.0,6.34,6.4,4.0,5154
2321,0.52,Very Good,E,VS2,62.0,54.0,5.16,5.23,3.22,1621
4428,0.31,Premium,H,VS1,63.0,58.0,4.35,4.33,2.73,698
3909,0.32,Premium,H,VS2,62.5,58.0,4.38,4.43,2.75,505
151,0.71,Very Good,G,SI2,62.5,59.0,5.68,5.72,3.56,2081
4333,0.71,Good,F,SI1,63.8,56.0,5.63,5.69,3.6,2622
694,0.31,Ideal,G,IF,62.0,55.0,4.3,4.34,2.68,871
4584,0.3,Very Good,I,VVS1,59.2,59.0,4.31,4.35,2.56,608
5924,0.71,Ideal,F,SI1,61.2,56.0,5.76,5.8,3.54,2691
1738,1.12,Premium,G,SI2,62.3,57.0,6.65,6.6,4.13,4956
3001,0.38,Premium,G,VS1,62.4,58.0,4.7,4.69,2.93,977
167,0.56,Premium,G,SI1,60.4,58.0,5.36,5.32,3.24,1207
8097,0.7,Premium,F,SI2,61.0,60.0,5.7,5.77,3.49,2277
4801,0.5,Very Good,D,SI1,61.0,58.0,5.07,5.11,3.11,1432
2865,0.77,Premium,F,VS2,62.4,60.0,5.84,5.79,3.63,2858
9085,0.32,Ideal,D,VVS2,62.0,56.0,4.35,4.37,2.7,842
5714,0.52,Ideal,H,VS1,61.6,56.0,5.13,5.18,3.18,1687
6123,0.41,Ideal,D,VS2,62.7,57.0,4.71,4.73,2.96,1076
2883,0.73,Ideal,E,VS2,61.6,56.0,5.8,5.83,3.58,2720
3031,0.73,Ideal,E,SI1,62.4,55.0,5.82,5.78,3.61,2844
8224,1.13,Ideal,G,SI2,61.2,57.0,6.79,6.67,4.11,5376
8693,1.7,Ideal,I,SI1,64.1,56.0,7.51,7.54,4.83,9037
3887,1.2,Premium,H,SI2,62.0,57.0,6.79,6.71,4.19,5335
4273,0.7,Ideal,G,VS1,61.1,57.0,5.71,5.75,3.5,2631
9499,1.04,Ideal,E,VS1,61.2,56.0,6.51,6.56,4.0,8388
9378,1.01,Premium,G,VS2,62.6,59.0,6.36,6.34,3.98,7357
2276,0.41,Ideal,G,IF,61.5,57.0,4.78,4.81,2.95,1367
7301,1.11,Ideal,H,SI2,61.5,57.0,6.67,6.7,4.11,4661
7745,1.51,Very Good,H,SI1,61.9,58.0,7.29,7.34,4.53,10959
608,1.02,Premium,H,SI1,59.4,62.0,6.58,6.54,3.89,4620
5507,1.39,Ideal,G,VS1,60.6,57.0,7.2,7.24,4.37,10927
4467,1.01,Premium,H,VS2,61.1,59.0,6.51,6.46,3.97,4805
3495,0.76,Premium,F,SI1,59.7,58.0,5.97,5.95,3.56,3047
9953,0.71,Very Good,I,VS1,62.5,59.0,5.69,5.67,3.55,2131
428,0.3,Good,G,VS1,63.6,56.0,4.24,4.27,2.7,605
8887,0.56,Good,F,SI1,61.0,61.0,5.31,5.35,3.24,1286
9602,0.26,Premium,H,VVS2,60.2,58.0,4.2,4.15,2.51,554
4373,0.51,Ideal,D,VS2,61.5,56.0,5.16,5.12,3.16,1882
426,0.32,Premium,J,VS1,61.0,59.0,4.41,4.4,2.69,574
2223,1.01,Premium,D,SI1,60.5,60.0,6.53,6.51,3.95,4969
100,1.61,Premium,F,SI1,61.2,59.0,7.5,7.54,4.61,11234
5452,0.55,Premium,D,SI1,61.2,58.0,5.31,5.27,3.24,1622
6096,0.34,Premium,H,SI1,60.2,60.0,4.51,4.48,2.71,689
2762,1.51,Very Good,I,SI1,62.3,63.0,7.29,7.27,4.53,9225
8514,0.3,Good,G,VVS2,63.1,55.0,4.31,4.33,2.73,878
4921,0.92,Very Good,E,SI1,61.9,58.0,6.25,6.3,3.88,4749
7375,1.03,Premium,E,SI2,62.6,59.0,6.38,6.47,4.02,4363
9809,0.51,Premium,D,VS2,60.5,59.0,5.17,5.15,3.12,1716
3286,0.51,Very Good,D,VS2,61.9,59.0,5.13,5.1,3.16,1654
5921,1.0,Very Good,G,VS2,63.3,58.0,6.33,6.39,4.02,5178
5254,0.5,Very Good,G,SI1,62.0,59.0,5.08,5.12,3.15,1186
6480,1.0,Very Good,D,SI1,59.5,60.0,6.42,6.46,3.83,6028
6309,2.06,Ideal,I,SI1,61.9,56.0,8.16,8.22,5.05,13293
6811,0.31,Ideal,D,VS2,61.3,56.0,4.35,4.38,2.68,673
9407,1.16,Ideal,I,VS2,62.5,57.0,6.72,6.67,4.19,5822
3910,1.51,Good,F,SI1,62.3,60.0,7.26,7.18,4.49,6915
1465,1.02,Premium,H,SI1,62.8,58.0,6.45,6.34,4.0,4246
5168,0.32,Very Good,E,SI1,61.6,61.0,4.4,4.37,2.7,504
2234,0.56,Ideal,E,SI1,60.5,57.0,5.29,5.32,3.22,1778
1744,1.04,Premium,H,SI2,62.6,59.0,6.42,6.46,4.03,4452
9980,1.0,Very Good,D,SI2,63.3,55.0,6.34,6.3,4.0,4355
6336,1.21,Premium,I,VS2,62.8,59.0,6.77,6.82,4.26,5306
5422,0.91,Very Good,H,SI2,60.2,61.0,6.31,6.33,3.8,3299
9575,1.02,Ideal,I,SI2,62.2,56.0,6.44,6.4,3.99,4167
9272,0.7,Ideal,E,VS1,61.8,55.0,5.7,5.74,3.54,3192
5226,0.58,Very Good,D,SI1,63.2,59.0,5.31,5.34,3.36,1636
9406,0.71,Very Good,D,VS2,61.9,57.0,5.73,5.76,3.55,3432
1983,0.3,Ideal,F,VS2,62.0,57.0,4.25,4.28,2.65,673
7130,0.31,Ideal,G,VVS2,61.6,56.0,4.37,4.4,2.7,642
9255,0.41,Premium,F,VS2,60.9,60.0,4.81,4.75,2.91,1107
9595,0.41,Ideal,I,VVS2,61.7,55.0,4.78,4.82,2.96,858
2121,0.57,Ideal,F,VS1,61.6,56.0,5.36,5.32,3.3,1984
6720,0.9,Very Good,G,SI2,58.4,63.0,6.33,6.27,3.69,3537
8381,0.35,Ideal,H,IF,61.7,56.0,4.51,4.54,2.79,1041
9768,1.01,Premium,H,VS1,61.7,59.0,6.45,6.41,3.97,5829
3710,0.71,Premium,E,SI1,62.1,59.0,5.67,5.65,3.52,2964
916,1.71,Premium,H,SI1,61.9,59.0,7.67,7.63,4.72,11567
8710,0.32,Ideal,E,VS2,61.4,55.0,4.41,4.43,2.71,702
7530,0.3,Ideal,F,VS1,61.7,56.0,4.32,4.35,2.67,570
5282,0.42,Premium,F,SI1,60.7,60.0,4.78,4.87,2.93,992
3161,0.32,Premium,G,VVS2,60.1,60.0,4.47,4.49,2.7,936
5308,0.96,Ideal,F,SI2,62.4,56.0,6.23,6.3,3.9,4488
9377,0.78,Very Good,F,SI1,62.2,55.0,5.82,5.86,3.63,2835
8675,0.3,Very Good,G,SI2,61.9,59.0,4.32,4.35,2.68,399
5639,2.03,Very Good,I,SI2,63.1,56.0,8.09,7.99,5.1,13132
8030,0.52,Good,H,VS1,63.8,56.0,5.08,5.12,3.26,1627
1203,0.72,Ideal,D,VS2,61.6,56.0,5.76,5.79,3.56,3246
4560,0.32,Ideal,F,VS2,62.1,57.0,4.38,4.41,2.73,645
5152,0.3,Ideal,F,VS1,62.0,55.0,4.31,4.34,2.68,652
616,1.52,Premium,F,SI1,62.0,58.0,7.43,7.36,4.59,10181
1926,1.13,Ideal,H,VS2,62.2,56.0,6.7,6.64,4.14,5093
3114,1.09,Ideal,I,SI1,62.2,55.0,6.6,6.64,4.12,4586
2641,0.9,Very Good,G,SI1,63.3,63.0,6.02,6.07,3.81,3593
5210,0.43,Ideal,G,VVS1,61.7,56.0,4.87,4.89,3.01,1207
7640,0.4,Premium,D,SI1,59.3,60.0,4.88,4.83,2.87,897
9840,1.51,Very Good,F,VS2,59.2,60.0,7.42,7.46,4.41,11924
2562,1.01,Good,I,SI1,63.8,58.0,6.29,6.35,4.03,4625
9488,1.09,Premium,D,SI1,59.9,61.0,6.71,6.74,4.02,5619
2728,1.0,Premium,H,SI2,62.9,58.0,6.44,6.39,4.03,3669
8104,0.77,Ideal,D,VS2,62.3,54.0,5.82,5.88,3.64,3768
9357,0.3,Ideal,F,IF,61.7,56.0,4.28,4.31,2.65,886
5205,1.08,Ideal,G,VS1,62.0,56.0,6.59,6.64,4.1,7338
8225,0.31,Ideal,E,VS2,62.1,54.0,4.37,4.39,2.71,680
7219,1.0,Ideal,I,VS2,61.5,57.0,6.41,6.44,3.95,5451
2626,0.31,Ideal,G,VS1,62.3,57.0,4.32,4.36,2.7,625
2126,0.3,Very Good,E,VVS2,62.1,58.0,4.27,4.31,2.66,680
8409,0.9,Very Good,E,SI1,62.0,63.0,6.24,6.19,3.85,4392
4789,0.55,Ideal,E,SI1,62.0,57.0,5.27,5.25,3.26,1715
805,2.01,Very Good,H,SI2,61.0,60.0,8.09,8.13,4.94,11627
5606,1.0,Premium,D,SI2,60.8,60.0,6.47,6.45,3.93,4469
8359,0.32,Premium,G,VS2,61.8,58.0,4.41,4.38,2.72,561
6013,2.15,Very Good,H,SI2,58.9,60.0,8.46,8.42,4.94,14481
4353,0.7,Very Good,H,SI1,61.1,60.0,5.72,5.75,3.51,2360
4091,1.2,Very Good,H,SI1,62.9,55.0,6.73,6.81,4.26,5526
3837,0.4,Ideal,E,VS1,62.2,57.0,4.68,4.73,2.93,1069
6650,0.32,Ideal,G,VS1,61.6,56.0,4.41,4.42,2.72,828
1242,0.71,Premium,H,SI2,61.5,58.0,5.76,5.69,3.51,2027
8862,0.43,Ideal,I,SI2,62.2,57.0,4.78,4.83,2.99,611
5792,0.57,Premium,G,SI1,61.4,61.0,5.34,5.32,3.27,1232
5266,1.31,Premium,I,SI1,61.7,59.0,7.06,7.03,4.33,6763
547,1.0,Premium,F,VS2,60.4,56.0,6.42,6.46,3.89,6138
3022,1.2,Ideal,E,SI2,60.1,57.0,6.9,6.93,4.14,6552
3621,1.21,Very Good,E,VVS1,59.9,58.0,6.91,6.98,4.14,13929
6556,0.27,Very Good,D,VS1,61.7,57.0,4.14,4.17,2.57,622
26,0.71,Ideal,E,SI1,61.7,56.0,5.74,5.76,3.55,2404
5151,0.51,Ideal,G,VVS2,61.5,57.0,5.1,5.15,3.15,1808
8898,1.24,Premium,G,SI1,61.8,57.0,6.92,6.85,4.26,7010
2508,0.75,Ideal,I,VS2,60.9,57.0,5.84,5.87,3.57,2522
1433,0.53,Ideal,D,VS2,62.3,57.0,5.14,5.18,3.21,1956
2582,0.51,Ideal,G,VVS1,62.0,55.0,5.16,5.2,3.2,1857
1302,1.04,Ideal,G,VS2,61.2,57.0,6.55,6.53,4.0,6250
6044,1.02,Ideal,D,SI1,61.0,58.0,6.55,6.47,3.98,5842
6778,1.7,Ideal,E,SI1,61.9,58.0,7.61,7.65,4.72,14344
6101,0.7,Very Good,E,SI2,63.3,59.0,5.63,5.6,3.55,2263
8243,0.33,Premium,H,VS1,60.6,58.0,4.45,4.48,2.7,628
1221,0.77,Ideal,E,VS2,61.4,57.0,5.85,5.9,3.6,2827
5190,1.02,Ideal,F,SI1,61.8,56.0,6.45,6.49,3.99,5728
2548,1.1,Very Good,G,VS2,60.0,59.0,6.75,6.84,4.06,6686
750,0.5,Premium,J,SI1,59.9,60.0,5.14,5.09,3.07,1091
437,0.55,Ideal,D,VS2,61.8,56.0,5.26,5.3,3.26,1704
5492,0.7,Ideal,F,SI1,61.1,56.0,5.71,5.75,3.5,2345
3411,0.51,Ideal,G,VVS1,61.3,55.0,5.15,5.19,3.17,1883
8626,0.41,Ideal,D,SI1,61.9,55.0,4.78,4.81,2.96,748
2847,0.43,Premium,D,SI1,60.6,60.0,4.83,4.85,2.94,774
1173,0.31,Good,G,VS2,63.1,57.0,4.34,4.38,2.75,544
7781,1.23,Ideal,G,VVS2,62.4,55.0,6.91,6.85,4.29,9095
2699,1.51,Very Good,I,SI2,62.4,59.0,7.26,7.34,4.55,7422
4119,0.5,Ideal,H,VS2,62.4,58.0,5.08,5.11,3.18,1337
6151,1.02,Good,E,SI2,63.3,56.0,6.29,6.41,4.02,4229
4807,0.9,Very Good,F,SI2,63.2,57.0,6.12,6.16,3.88,3629
2481,0.58,Ideal,G,VVS2,62.5,55.0,5.33,5.38,3.35,2059
5257,0.72,Very Good,E,VS2,60.8,60.0,5.79,5.83,3.55,2822
8599,1.51,Ideal,E,SI2,62.5,55.0,7.28,7.34,4.57,9262
2706,0.9,Premium,F,SI2,59.0,61.0,6.2,6.16,3.63,3470
5794,0.9,Ideal,E,SI2,62.0,56.0,6.07,6.17,3.8,3759
326,0.33,Ideal,E,VS2,62.0,55.0,4.42,4.39,2.73,928
1039,0.49,Very Good,E,VVS2,63.2,56.0,4.97,5.0,3.15,2263
2637,0.57,Ideal,G,SI1,62.2,54.0,5.33,5.29,3.3,1890
5221,0.38,Premium,D,SI1,62.4,58.0,4.62,4.66,2.89,884
2499,0.32,Ideal,D,VVS1,61.7,54.0,4.39,4.42,2.72,974
1004,1.6,Premium,H,SI1,62.4,58.0,7.48,7.5,4.66,8698
2861,0.24,Very Good,H,VVS1,60.9,57.0,4.06,4.09,2.48,504
3233,1.06,Ideal,F,SI1,61.2,57.0,6.57,6.63,4.04,4759
1870,1.01,Premium,F,SI2,60.3,60.0,6.48,6.45,3.9,4197
4404,0.52,Good,G,SI2,61.5,57.0,5.18,5.16,3.18,978
5846,1.54,Premium,G,VS2,59.9,59.0,7.42,7.45,4.46,12764
8539,2.02,Premium,I,VS2,60.4,57.0,8.13,8.09,4.88,15819
6539,0.71,Premium,F,SI1,60.4,58.0,5.82,5.77,3.49,2733
534,0.6,Ideal,H,VVS1,60.6,57.0,5.44,5.49,3.3,2536
6568,0.3,Premium,G,SI2,60.5,58.0,4.38,4.35,2.64,506
7631,0.71,Premium,D,SI2,60.4,60.0,5.79,5.81,3.5,2795
7645,0.71,Ideal,E,VS1,61.2,56.0,5.8,5.82,3.55,2917
585,1.04,Premium,G,VS1,62.4,58.0,6.46,6.48,4.04,6366
10095,2.14,Ideal,J,VS2,60.2,58.0,8.37,8.42,5.07,15939
3035,0.41,Ideal,F,VS1,61.9,56.0,4.75,4.73,2.94,1076
7402,0.34,Very Good,E,SI1,62.9,58.0,4.44,4.47,2.8,686
2585,0.61,Ideal,G,VS2,61.9,59.0,5.45,5.43,3.37,2034
1703,1.13,Premium,G,SI2,60.9,59.0,6.72,6.68,4.09,5370
5841,0.27,Very Good,G,VS1,61.0,58.0,4.2,4.25,2.58,580
5790,0.54,Premium,H,SI1,59.6,59.0,5.29,5.34,3.16,1154
491,1.5,Premium,D,SI2,62.1,59.0,7.33,7.3,4.54,8623
3834,1.66,Ideal,I,VS2,61.7,56.0,7.64,7.69,4.73,11475
4519,0.5,Very Good,G,SI1,59.6,59.0,5.16,5.18,3.08,1151
2836,0.31,Ideal,G,IF,62.2,56.0,4.35,4.33,2.69,872
2266,2.02,Good,J,SI1,60.1,61.0,8.17,8.28,4.92,12621
4963,1.0,Good,G,SI2,62.4,58.0,6.26,6.32,3.93,3242
4924,1.74,Ideal,H,SI2,62.2,57.0,7.67,7.63,4.76,8037
7623,0.3,Ideal,F,VS1,60.7,57.0,4.35,4.37,2.64,774
4889,2.01,Good,G,SI1,63.1,58.0,8.01,7.99,5.03,18515
8762,0.82,Ideal,H,VS2,61.8,55.0,5.99,6.03,3.71,3200
3548,0.75,Premium,E,SI2,62.7,60.0,5.78,5.73,3.6,2532
2900,0.28,Very Good,F,VVS2,60.1,59.0,4.22,4.25,2.55,642
819,1.51,Very Good,D,VS2,62.2,56.0,7.36,7.31,4.56,16087
2944,1.54,Premium,G,SI1,61.7,59.0,7.39,7.36,4.56,11525
1916,0.32,Ideal,G,VS2,61.6,57.0,4.4,4.43,2.72,561
3185,0.31,Ideal,E,VS2,62.0,56.0,4.36,4.34,2.7,872
10122,0.31,Good,F,VS1,63.3,55.0,4.37,4.4,2.77,583
6686,0.72,Ideal,I,VS2,62.0,56.0,5.77,5.73,3.57,2058
7533,2.03,Premium,F,SI2,62.7,56.0,8.08,8.05,5.06,16170
4640,1.03,Ideal,H,SI1,60.3,56.0,6.56,6.6,3.97,4980
9416,0.4,Very Good,G,VS2,61.2,54.0,4.8,4.83,2.95,1053
6915,0.35,Premium,G,SI1,61.6,58.0,4.54,4.58,2.81,522
1133,0.41,Ideal,G,VS2,61.8,57.0,4.74,4.79,2.95,1061
5351,0.34,Ideal,G,VVS1,63.0,56.0,4.45,4.48,2.82,1053
8727,0.3,Ideal,E,VVS2,62.6,57.0,4.3,4.27,2.68,1013
2518,0.34,Ideal,E,VS1,61.1,56.0,4.51,4.53,2.76,739
397,1.04,Premium,I,VS1,61.6,59.0,6.5,6.54,4.01,5139
1317,0.3,Ideal,H,VS2,62.5,56.0,4.26,4.29,2.68,491
9750,0.57,Ideal,G,VS1,61.7,55.0,5.33,5.37,3.3,1667
121,0.41,Ideal,G,VVS2,61.5,55.0,4.8,4.82,2.96,1077
2449,1.2,Ideal,I,SI2,62.3,57.0,6.76,6.81,4.23,4698
5406,0.51,Ideal,E,VS1,60.6,56.0,5.21,5.17,3.14,1601
3229,0.32,Ideal,F,SI1,62.5,55.0,4.37,4.41,2.74,550
1566,0.44,Ideal,D,VVS1,62.6,57.0,4.83,4.86,3.03,1395
1984,0.31,Ideal,F,VS2,62.2,54.0,4.33,4.35,2.7,625
7222,1.55,Ideal,G,VS2,61.9,55.0,7.43,7.46,4.61,14502
2601,0.51,Ideal,E,VS2,61.3,57.0,5.14,5.18,3.16,1728
5666,0.41,Ideal,G,VS2,60.8,56.0,4.8,4.77,2.91,1107
6947,0.72,Premium,E,SI2,61.1,59.0,5.75,5.73,3.51,2383
8329,1.03,Ideal,F,SI2,62.4,56.0,6.44,6.48,4.02,4449
2173,1.22,Ideal,H,VS1,62.4,56.0,6.85,6.78,4.25,7633
3283,0.44,Ideal,D,VS1,62.4,56.0,4.88,4.86,3.03,1239
8653,0.38,Ideal,D,VVS2,60.0,57.0,4.68,4.71,2.82,1100
3605,1.07,Premium,F,VS2,62.9,58.0,6.55,6.49,4.1,7245
8746,1.51,Premium,I,SI1,62.6,58.0,7.31,7.22,4.55,7999
2333,0.31,Ideal,E,SI2,61.7,57.0,4.33,4.35,2.68,464
573,1.18,Premium,G,VS1,62.4,60.0,6.73,6.77,4.2,8709
3937,1.0,Premium,G,SI1,61.2,59.0,6.35,6.4,3.9,5387
9245,2.01,Very Good,I,VS1,61.9,58.0,8.08,8.13,5.01,17569
981,1.01,Premium,G,SI1,62.9,60.0,6.27,6.39,3.99,4739
5940,0.4,Ideal,G,SI1,60.8,55.0,4.8,4.81,2.92,990
3502,0.59,Ideal,D,SI2,61.5,57.0,5.38,5.42,3.31,1577
1407,0.42,Premium,F,VVS2,60.8,59.0,4.82,4.85,2.94,1232
535,1.51,Very Good,H,VS1,63.5,59.0,7.29,7.22,4.61,12100
4914,0.35,Ideal,F,SI2,60.6,57.0,4.58,4.54,2.76,630
4775,1.22,Ideal,H,VS1,62.3,57.0,6.88,6.83,4.28,7495
5288,0.3,Ideal,H,IF,61.1,57.0,4.32,4.35,2.65,764
7401,0.3,Ideal,G,VS1,62.0,58.0,4.27,4.29,2.65,605
1434,1.02,Ideal,E,SI2,62.3,55.0,6.44,6.41,4.0,3996
7607,2.04,Premium,I,SI1,60.3,60.0,8.19,8.13,4.93,14507
2579,1.02,Ideal,D,VVS2,61.1,56.0,6.49,6.44,3.95,12787
5538,1.12,Ideal,G,VS1,61.3,55.0,6.7,6.74,4.11,8797
3269,0.36,Very Good,I,VS2,63.3,54.0,4.54,4.51,2.86,648
9729,0.7,Good,E,SI2,63.7,58.0,5.58,5.63,3.57,2167
8157,0.32,Very Good,F,VS2,60.8,60.0,4.41,4.43,2.69,645
3369,0.35,Ideal,G,VS2,61.8,57.0,4.53,4.55,2.81,596
1867,0.56,Ideal,F,VS2,61.6,57.0,5.32,5.35,3.27,1912
1454,1.01,Very Good,D,SI1,62.8,58.0,6.34,6.39,3.99,4853
1786,0.43,Ideal,F,VVS2,61.9,55.0,4.83,4.87,3.0,1263
10093,0.3,Premium,G,SI1,61.5,58.0,4.33,4.29,2.65,574
4280,0.9,Very Good,I,VS2,61.5,60.0,6.19,6.26,3.83,3712
2521,0.3,Very Good,E,VS2,61.6,58.0,4.27,4.3,2.64,596
4607,1.01,Premium,J,SI1,59.1,62.0,6.5,6.46,3.84,3535
1820,1.04,Very Good,H,VS2,62.6,56.0,6.45,6.48,4.05,5272
4626,1.01,Premium,D,SI1,62.6,58.0,6.45,6.41,4.02,5599
